1531,'MAC DAVIS','BABY DON*T GET HOOKED ON ME',1
1532,'MAC DAVIS','ONE HELL OF A WOMAN',0
1533,'MAC DAVIS','STOP AND SMELL THE ROSES',0
1534,'MAC DAVIS','ROCK *N* ROLL',0
1535,'PAUL DAVIS','RIDE *EM COWBOY',0
1536,'PAUL DAVIS','SUPERSTAR',0
1537,'PAUL DAVIS','I GO CRAZY',0
1538,'PAUL DAVIS','SWEET LIFE',0
1539,'PAUL DAVIS','DO RIGHT',0
1540,'SAMMY DAVIS JR.','THAT OLD BLACK MAGIC',0
1541,'SAMMY DAVIS JR.','WHAT KIND OF FOOL AM I',0
1542,'SAMMY DAVIS JR.','THE SHELTER OF YOUR ARMS',0
1543,'SAMMY DAVIS JR.','DON*T BLAME THE CHILDREN',0
1544,'SAMMY DAVIS JR.','I*VE GOTTA BE ME',0
1545,'SAMMY DAVIS JR.','CANDY MAN',1
1546,'SKEETER DAVIS','(I CAN*T HELP YOU) I*M FALLING TOO',0
1547,'SKEETER DAVIS','MY LAST DATE (WITH YOU)',0
1548,'SKEETER DAVIS','THE END OF THE WORLD',0
1549,'SKEETER DAVIS','I CAN*T STAY MAD AT YOU',0
1550,'SPENCER DAVIS GROUP','GIMME SOME LOVIN*',0
1551,'SPENCER DAVIS GROUP','I*M A MAN',0
1552,'TYRONE DAVIS','CAN I CHANGE MY MIND',0
1553,'TYRONE DAVIS','IS IT SOMETHING YOU*VE GOT',0
1554,'TYRONE DAVIS','TURN BACK THE HANDS OF TIME',0
1555,'TYRONE DAVIS','THERE IT IS',0
1556,'TYRONE DAVIS','GIVE IT UP (TURN IT LOOSE)',0
1557,'DAWN FEATURING TONY ORLANDO','CANDIDA',0
1558,'DAWN FEATURING TONY ORLANDO','KNOCK THREE TIMES',1
1559,'DAWN FEATURING TONY ORLANDO','I PLAY AND SING',0
1560,'DAWN FEATURING TONY ORLANDO','SUMMER SAND',0
1561,'DAWN FEATURING TONY ORLANDO','WHAT ARE YOU DOING SUNDAY',0
1562,'DAWN FEATURING TONY ORLANDO','TIE A YELLOW RIBBON ROUND THE OLD OAK TREE',1
1563,'DAWN FEATURING TONY ORLANDO','SAY; HAS ANYBODY SEEN MY SWEET GYPSY ROSE',0
1564,'DAWN FEATURING TONY ORLANDO','WHO*S IN THE STRAWBERRY PATCH WITH SALLY',0
1565,'DAWN FEATURING TONY ORLANDO','STEPPIN* OUT (GONNA BOOGIE TONIGHT)',0
1566,'DAWN FEATURING TONY ORLANDO','LOOK IN MY EYES PRETTY WOMAN',0
1567,'DAWN FEATURING TONY ORLANDO','HE DON*T LOVE YOU (LIKE I LOVE YOU)',1
1568,'DAWN FEATURING TONY ORLANDO','MORNIN* BEAUTIFUL',0
1569,'DAWN FEATURING TONY ORLANDO','YOU*RE ALL I NEED TO GET BY',0
1570,'DAWN FEATURING TONY ORLANDO','CUPID',0
1571,'BOBBY DAY','ROCKIN* ROBIN',0
1572,'DORIS DAY','WHATEVER WILL BE; WILL BE (QUE SERA; SERA)',0
1573,'DORIS DAY','EVERYBODY LOVES A LOVER',0
1574,'BILL DEAL AND THE RHONDELS','MAY I',0
1575,'BILL DEAL AND THE RHONDELS','I*VE BEEN HURT',0
1576,'BILL DEAL AND THE RHONDELS','WHAT KIND OF FOOL DO YOU THINK I AM',0
1577,'JIMMY DEAN','LITTLE SANDY SLEIGHFOOT',0
1578,'JIMMY DEAN','BIG BAD JOHN',1
1579,'JIMMY DEAN','DEAR IVAN',0
1580,'JIMMY DEAN','CAJUN QUEEN',0
1581,'JIMMY DEAN','TO A SLEEPING BEAUTY',0
1582,'JIMMY DEAN','P.T. 109',0
1583,'JIMMY DEAN','LITTLE BLACK BOOK',0
1584,'JIMMY DEAN','I.O.U',0
1585,'DEAN AND JEAN','TRA LA LA LA SUZY',0
1586,'DEAN AND JEAN','HEY JEAN; HEY DEAN',0
1587,'JOEY DEE AND THE STARLITERS','PEPPERMINT TWIST',1
1588,'JOEY DEE AND THE STARLITERS','HEY; LET*S TWIST',0
1589,'JOEY DEE AND THE STARLITERS','SHOUT',0
1590,'JOEY DEE AND THE STARLITERS','WHAT KIND OF LOVE IS THIS',0
1591,'JOEY DEE AND THE STARLITERS','HOT PASTRAMI WITH MASHED POTATOES',0
1592,'KIKI DEE','I*VE GOT THE MUSIC IN ME',0
1593,'KIKI DEE AND ELTON JOHN','DON*T GO BREAKING MY HEART',1
1594,'TOMMY DEE AND CAROL KAY','THREE STARS',0
1595,'DEEP PURPLE','HUSH',0
1596,'DEEP PURPLE','KENTUCKY WOMAN',0
1597,'DEEP PURPLE','SMOKE ON THE WATER',0
1598,'RICK DEES / HIS CAST OF IDIOTS','DISCO DUCK',1
1599,'DEFRANCO FAMILY','HEARTBEAT - IT*S A LOVE BEAT',0
1600,'DEFRANCO FAMILY','ABRA-CA-DABRA',0
1601,'DEFRANCO FAMILY','SAVE THE LAST DANCE FOR ME',0
1602,'DEJOHN SISTERS','(MY BABY DON*T LOVE ME) NO MORE',0
1603,'DESMOND DEKKER AND THE ACES','THE ISRAELITES',0
1604,'DELANEY AND BONNIE AND FRIENDS','NEVER ENDING SONG OF LOVE',0
1605,'DELANEY AND BONNIE AND FRIENDS','ONLY YOU AND I KNOW',0
1606,'DELEGATES','CONVENTION *72',0
1607,'DELFONICS','LA-LA MEANS I LOVE YOU',0
1608,'DELFONICS','BREAK YOUR PROMISE',0
1609,'DELFONICS','READY OR NOT HERE I COME (CAN*T HIDE FROM LOVE)',0
1610,'DELFONICS','YOU GOT YOURS AND I*LL GET MINE',0
1611,'DELFONICS','DIDN*T I (BLOW YOUR MIND THIS TIME)',0
1612,'DELFONICS','TRYING TO MAKE A FOOL OF ME',0
1613,'DELL-VIKINGS','COME GO WITH ME',0
1614,'DELL-VIKINGS','WHISPERING BELLS',0
1615,'DELLS','THERE IS',0
1616,'DELLS','STAY IN MY CORNER',0
1617,'DELLS','ALWAYS TOGETHER',0
1618,'DELLS','DOES ANYBODY KNOW I*M HERE',0
1619,'DELLS','I CAN SING A RAINBOW / LOVE IS BLUE',0
1620,'DELLS','OH; WHAT A NIGHT',0
1621,'DELLS','THE LOVE WE HAD (STAYS ON MY MIND)',0
1622,'DELLS','GIVE YOUR BABY A STANDING OVATION',0
1623,'DEMENSIONS','OVER THE RAINBOW',0
1624,'MARTIN DENNY','QUIET VILLAGE',0
1625,'MARTIN DENNY','THE ENCHANTED SEA',0
1626,'JOHN DENVER WITH FAT CITY','TAKE ME HOME; COUNTRY ROADS',0
1627,'JOHN DENVER','ROCKY MOUNTAIN HIGH',0
1628,'JOHN DENVER','SUNSHINE ON MY SHOULDERS',1
1629,'JOHN DENVER','ANNIE*S SONG',1
1630,'JOHN DENVER','BACK HOME AGAIN',0
1631,'JOHN DENVER','SWEET SURRENDER',0
1632,'JOHN DENVER','THANK GOD I*M A COUNTRY BOY',1
1633,'JOHN DENVER','I*M SORRY / CALYPSO',1
1634,'JOHN DENVER','FLY AWAY',0
1635,'JOHN DENVER','LOOKING FOR SPACE',0
1636,'JOHN DENVER','LIKE A SAD SONG',0
1637,'JOHN DENVER','MY SWEET LADY',0
1638,'DEODATO','ALSO SPRACH ZARATHUSTRA (2001)',0
1639,'DEREK','CINNAMON',0
1640,'DEREK AND THE DOMINOES','LAYLA',0
1641,'RICK DERRINGER','ROCK AND ROLL HOOCHIE COO',0
1642,'TERI DESARIO WITH HARRY CASEY','YES; I*M READY',0
1643,'JACKIE DESHANNON','WHAT THE WORLD NEEDS NOW IS LOVE',0
1644,'JACKIE DESHANNON','PUT A LITTLE LOVE IN YOUR HEART',0
1645,'JACKIE DESHANNON','LOVE WILL FIND A WAY',0
1646,'JOHNNY DESMOND','PLAY ME HEARTS AND FLOWERS',0
1647,'JOHNNY DESMOND','THE YELLOW ROSE OF TEXAS',0
1648,'DETERGENTS','LEADER OF THE LAUNDROMAT',0
1649,'DETROIT EMERALDS','YOU WANT IT; YOU GOT IT',0
1650,'DETROIT EMERALDS','BABY LET ME TAKE YOU (IN MY ARMS)',0
1651,'WILLIAM DEVAUGHN','BE THANKFUL FOR WHAT YOU GOT',0
1652,'BARRY DEVORZON / PERRY BOTKIN','NADIA*S THEME (THE YOUNG AND THE RESTLESS)',0
1653,'DEVOTIONS','RIP VAN WINKLE',0
1654,'CLIFF DEYOUNG','MY SWEET LADY',0
1655,'NEIL DIAMOND','CHERRY; CHERRY',0
1656,'NEIL DIAMOND','I GOT THE FEELIN* (OH NO NO)',0
1657,'NEIL DIAMOND','YOU GOT TO ME',0
1658,'NEIL DIAMOND','GIRL; YOU*LL BE A WOMAN SOON',0
1659,'NEIL DIAMOND','I THANK THE LORD FOR THE NIGHT TIME',0
1660,'NEIL DIAMOND','KENTUCKY WOMAN',0
1661,'NEIL DIAMOND','BROTHER LOVE*S TRAVELLING SALVATION SHOW',0
1662,'NEIL DIAMOND','SWEET CAROLINE (GOOD TIMES NEVER SEEMED SO GOOD)',0
1663,'NEIL DIAMOND','HOLLY HOLLY',0
1664,'NEIL DIAMOND','SHILO',0
1665,'NEIL DIAMOND','SOOLIAMON (AFRICAN TRILOGY III)',0
1666,'NEIL DIAMOND','SOLITARY MAN',0
1667,'NEIL DIAMOND','CRACKLIN* ROSIE',1
1668,'NEIL DIAMOND','HE AIN*T HEAVY...HE*S MY BROTHER',0
1669,'NEIL DIAMOND','DO IT',0
1670,'NEIL DIAMOND','I AM...I SAID',0
1671,'NEIL DIAMOND','STONES / CRUNCHY GRANOLA SUITE',0
1672,'NEIL DIAMOND','SONG SUNG BLUE',1
1673,'NEIL DIAMOND','PLAY ME',0
1674,'NEIL DIAMOND','WALK ON WATER',0
1675,'NEIL DIAMOND','CHERRY CHERRY',0
1676,'NEIL DIAMOND','BE',0
1677,'NEIL DIAMOND','LONGFELLOW SERENADE',0
1678,'NEIL DIAMOND','I*VE BEEN THIS WAY BEFORE',0
1679,'NEIL DIAMOND','IF YOU KNOW WHAT I MEAN',0
1680,'NEIL DIAMOND','DESIREE',0
1681,'N. DIAMOND / B. STREISAND','YOU DON*T BRING ME FLOWERS',1
1682,'NEIL DIAMOND','FOREVER IN BLUE JEANS',0
1683,'NEIL DIAMOND','SEPTEMBER MORN*',0
1684,'DIAMONDS','WHY DO FOOLS FALL IN LOVE',0
1685,'DIAMONDS','THE CHURCH BELLS MAY RING',0
1686,'DIAMONDS','LOVE; LOVE; LOVE',0
1687,'DIAMONDS','KA-DING-DONG',0
1688,'DIAMONDS','SOFT SUMMER BREEZE',0
1689,'DIAMONDS','LITTLE DARLIN*',0
1690,'DIAMONDS','THE STROLL',0
1691,'DIAMONDS','HIGH SIGN',0
1692,'DIAMONDS','WALKING ALONG',0
1693,'DIAMONDS','SHE SAY (OOM DOOBY DOOM)',0
1694,'DIAMONDS','ONE SUMMER NIGHT',0
1695,'MANU DIBANGO','SOUL MAKOSSA',0
1696,'DICK AND DEEDEE','THE MOUNTAIN*S HIGH',0
1697,'DICK AND DEEDEE','TELL ME',0
1698,'DICK AND DEEDEE','YOUNG AND IN LOVE',0
1699,'DICK AND DEEDEE','TURN AROUND',0
1700,'DICK AND DEEDEE','THOU SHALT NOT STEAL',0
1701,'LITTLE JIMMY DICKENS','MAY THE BIRD OF PARADISE FLY UP YOUR NOSE',0
1702,'DICKY DOO AND THE DON*TS','CLICK-CLACK',0
1703,'BO DIDDLEY','SAY MAN',0
1704,'MARK DINNING','TEEN ANGEL',1
1705,'KENNY DINO','YOUR MA SAID YOU CRIED IN YOUR SLEEP LAST NIGHT',0
1706,'PAUL DINO','GINNIE BELL',0
1707,'DINO; DESI; AND BILLY','I*M A FOOL',0
1708,'DINO; DESI; AND BILLY','NOT THE LOVIN* KIND',0
1709,'DION','LONELY TEENAGER',0
1710,'DION','RUNAROUND SUE',1
1711,'DION','THE MAJESTIC',0
1712,'DION','THE WANDERER',0
1713,'DION','LOVERS WHO WANDER',0
1714,'DION','LITTLE DIANE',0
1715,'DION','LOVE CAME TO ME',0
1716,'DION','RUBY BABY',0
1717,'DION','SANDY',0
1718,'DION','THIS LITTLE GIRL',0
1719,'DION','BE CAREFUL OF STONES THAT YOU THROW',0
1720,'DION','DONNA THE PRIMA DONNA',0
1721,'DION','DRIP DROP',0
1722,'DION','ABRAHAM; MARTIN AND JOHN',0
1723,'DION AND THE BELMONTS','I WONDER WHY',0
1724,'DION AND THE BELMONTS','NO ONE KNOWS',0
1725,'DION AND THE BELMONTS','DON*T PITY ME',0
1726,'DION AND THE BELMONTS','A TEENAGER IN LOVE',0
1727,'DION AND THE BELMONTS','WHERE OR WHEN',0
1728,'DION AND THE BELMONTS','WHEN YOU WISH UPON A STAR',0
1729,'DION AND THE BELMONTS','IN THE STILL OF THE NIGHT',0
1730,'DIRE STRAITS','SULTANS OF SWING',0
1731,'SENATOR EVERETT DIRKSEN','GALLANT MEN',0
1732,'DISCO TEX AND THE SEX-O-LETTES','GET DANCIN*',0
1733,'DISCO TEX AND THE SEX-O-LETTES','I WANNA DANCE WIT* CHOO (DOO DAT DANCE)',0
1734,'DIXIEBELLES','(DOWN AT) PAPA JOE*S',0
1735,'DIXIEBELLES','SOUTHTOWN; U.S.A',0
1736,'DIXIE CUPS','CHAPEL OF LOVE',1
1737,'DIXIE CUPS','PEOPLE SAY',0
1738,'DIXIE CUPS','YOU SHOULD HAVE SEEN THE WAY HE LOOKED AT ME',0
1739,'DIXIE CUPS','IKO IKO',0
1740,'CARL DOBKINS JR.','MY HEART IS AN OPEN BOOK',0
1741,'CARL DOBKINS JR.','LUCKY DEVIL',0
1742,'DR. BUZZARD*S SAVANNAH BAND','WHISPERING / CHERCHEZ LA FEMME / SE SI BON',0
1743,'DR. HOOK AND THE MEDICINE SHOW','SYLVIA*S MOTHER',0
1744,'DR. HOOK AND THE MEDICINE SHOW','THE COVER OF *ROLLING STONE*',0
1745,'DR. HOOK','ONLY SIXTEEN',0
1746,'DR. HOOK','A LITTLE BIT MORE',0
1747,'DR. HOOK','SHARING THE NIGHT TOGETHER',0
1748,'DR. HOOK','WHEN YOU*RE IN LOVE WITH A BEAUTIFUL WOMAN',0
1749,'DR. HOOK','BETTER LOVE NEXT TIME',0
1750,'DR. HOOK','SEXY EYES',0
1751,'DR. JOHN','RIGHT PLACE; WRONG TIME',0
1752,'BILL DOGGETT','HONKY TONK',0
1753,'BILL DOGGETT','SLOW WALK',0
1754,'FATS DOMINO','BO WEEVIL',0
1755,'FATS DOMINO','I*M IN LOVE AGAIN',0
1756,'FATS DOMINO','MY BLUE HEAVEN',0
1757,'FATS DOMINO','WHEN MY DREAMBOAT COMES HOME',0
1758,'FATS DOMINO','BLUEBERRY HILL',0
1759,'FATS DOMINO','BLUE MONDAY',0
1760,'FATS DOMINO','I*M WALKIN*',0
1761,'FATS DOMINO','VALLEY OF TEARS',0
1762,'FATS DOMINO','IT*S YOU I LOVE',0
1763,'FATS DOMINO','WHEN I SEE YOU',0
1764,'FATS DOMINO','WAIT AND SEE',0
1765,'FATS DOMINO','THE BIG BEAT',0
1766,'FATS DOMINO','SICK AND TIRED',0
1767,'FATS DOMINO','WHOLE LOTTA LOVING',0
1768,'FATS DOMINO','I*M READY',0
1769,'FATS DOMINO','I*M GONNA BE A WHEEL SOMEDAY',0
1770,'FATS DOMINO','I WANT TO WALK YOU HOME',0
1771,'FATS DOMINO','BE MY GUEST',0
1772,'FATS DOMINO','I*VE BEEN AROUND',0
1773,'FATS DOMINO','COUNTRY BOY',0
1774,'FATS DOMINO','WALKIN* TO NEW ORLEANS',0
1775,'FATS DOMINO','DON*T COME KNOCKIN*',0
1776,'FATS DOMINO','THREE NIGHTS A WEEK',0
1777,'FATS DOMINO','MY GIRL JOSEPHINE',0
1778,'FATS DOMINO','NATURAL BORN LOVER',0
1779,'FATS DOMINO','WHAT A PRICE',0
1780,'FATS DOMINO','AIN*T THAT JUST LIKE A WOMAN',0
1781,'FATS DOMINO','FELL IN LOVE ON MONDAY',0
1782,'FATS DOMINO','SHU RAH',0
1783,'FATS DOMINO','IT KEEPS RAININ*',0
1784,'FATS DOMINO','LET THE FOUR WINDS BLOW',0
1785,'FATS DOMINO','WHAT A PARTY',0
1786,'FATS DOMINO','JAMBALAYA',0
1787,'FATS DOMINO','YOU WIN AGAIN',0
1788,'FATS DOMINO','RED SAILS IN THE SUNSET',0
1789,'DON AND JUAN','WHAT*S YOUR NAME',0
1790,'BO DONALDSON AND THE HEYWOODS','BILLY; DON*T BE A HERO',1
1791,'BO DONALDSON AND THE HEYWOODS','WHO DO YOU THINK YOU ARE',0
1792,'BO DONALDSON AND THE HEYWOODS','THE HEARTBREAK KID',0
1793,'LONNIE DONEGAN','ROCK ISLAND LINE',0
1794,'LONNIE DONEGAN','DOES YOUR CHEWING GUM LOSE IT*S FLAVOR',0
1795,'RAL DONNER','GIRL OF MY BEST FRIEND',0
1796,'RAL DONNER','YOU DON*T KNOW WHAT YOU*VE GOT (UNTIL YOU LOSE IT)',0
1797,'RAL DONNER','PLEASE DON*T GO',0
1798,'RAL DONNER','SHE*S EVERYTHING',0
1799,'DONNIE AND THE DREAMERS','COUNT EVERY STAR',0
1800,'DONOVAN','CATCH THE WIND',0
1801,'DONOVAN','SUNSHINE SUPERMAN',1
1802,'DONOVAN','MELLOW YELLOW',0
1803,'DONOVAN','EPISTLE TO DIPPY',0
1804,'DONOVAN','THERE IS A MOUNTAIN',0
1805,'DONOVAN','WEAR YOUR LOVE LIKE HEAVEN',0
1806,'DONOVAN','JENNIFER JUNIPER',0
1807,'DONOVAN','HURDY GURDY MAN',0
1808,'DONOVAN','LALENA',0
1809,'DONOVAN','TO SUSAN ON THE WEST COAST WAITING',0
1810,'DONOVAN','ATLANTIS',0
1811,'DONOVAN / JEFF BECK GROUP','GOO GOO BARABAJAGAL (LOVE IS HOT)',0
1812,'DOOBIE BROTHERS','LISTEN TO THE MUSIC',0
1813,'DOOBIE BROTHERS','JESUS IS JUST ALRIGHT',0
1814,'DOOBIE BROTHERS','LONG TRAIN RUNNING',0
1815,'DOOBIE BROTHERS','CHINA GROVE',0
1816,'DOOBIE BROTHERS','ANOTHER PARK; ANOTHER SUNDAY',0
1817,'DOOBIE BROTHERS','BLACK WATER',1
1818,'DOOBIE BROTHERS','TAKE ME IN YOUR ARMS (ROCK ME)',0
1819,'DOOBIE BROTHERS','SWEET MAXINE',0
1820,'DOOBIE BROTHERS','TAKIN* IT TO THE STREETS',0
1821,'DOOBIE BROTHERS','IT KEEPS YOU RUNNIN*',0
1822,'DOOBIE BROTHERS','WHAT A FOOL BELIEVES',1
1823,'DOOBIE BROTHERS','MINUTE BY MINUTE',0
1824,'DOOBIE BROTHERS','DEPENDIN* ON YOU',0
1825,'DOORS','LIGHT MY FIRE',1
1826,'DOORS','PEOPLE ARE STRANGE',0
1827,'DOORS','LOVE ME TWO TIMES',0
1828,'DOORS','UNKNOWN SOLDIER',0
1829,'DOORS','HELLO; I LOVE YOU',1
1830,'DOORS','TOUCH ME',0
1831,'DOORS','LOVE HER MADLY',0
1832,'DOORS','RIDERS ON THE STORM',0
1833,'CHARLIE DORE','PILOT OF THE AIRWAVES',0
1834,'HAROLD DORMAN','MOUNTAIN OF LOVE',0
1835,'JIMMY DORSEY','SO RARE',0
1836,'JIMMY DORSEY','JUNE NIGHT',0
1837,'LEE DORSEY','YA YA',0
1838,'LEE DORSEY','DO-RE-MI',0
1839,'LEE DORSEY','RIDE YOUR PONY',0
1840,'LEE DORSEY','WORKING IN THE COAL MINE',0
1841,'LEE DORSEY','HOLY COW',0
1842,'TOMMY DORSEY','TEA FOR TWO CHA CHA',0
1843,'CARL DOUGLAS','KUNG FU FIGHTING',1
1844,'CAROL DOUGLAS','DOCTOR*S ORDERS',0
1845,'MIKE DOUGLAS','THE MEN IN MY LITTLE GIRL*S LIFE',0
1846,'RONNIE DOVE','SAY YOU',0
1847,'RONNIE DOVE','RIGHT OR WRONG',0
1848,'RONNIE DOVE','ONE KISS FOR OLD TIME*S SAKE',0
1849,'RONNIE DOVE','A LIITLE BIT OF HEAVEN',0
1850,'RONNIE DOVE','I*LL MAKE ALL YOUR DREAMS COME TRUE',0
1851,'RONNIE DOVE','KISS AWAY',0
1852,'RONNIE DOVE','WHEN LIKING TURNS TO LOVING',0
1853,'RONNIE DOVE','LET*S START ALL OVER AGAIN',0
1854,'RONNIE DOVE','HAPPY SUMMER DAYS',0
1855,'RONNIE DOVE','I REALLY DON*T WANT TO KNOW',0
1856,'RONNIE DOVE','CRY',0
1857,'DOVELLS','BRISTOL STOMP',0
1858,'DOVELLS','DO THE NEW CONTINENTAL',0
1859,'DOVELLS','BRISTOL TWISTIN* ANNIE',0
1860,'DOVELLS','HULLY GULLY BABY',0
1861,'DOVELLS','YOU CAN*T SIT DOWN',0
1862,'JOE DOWELL','WOODEN HEART (MUSS I DENN)',1
1863,'JOE DOWELL','LITTLE RED RENTED ROWBOAT',0
1864,'LAMONT DOZIER','TRYING TO HOLD ON TO MY WOMAN',0
1865,'LAMONT DOZIER','FISH AIN*T BITIN*',0
1866,'CHARLIE DRAKE','MY BOOMERANG WON*T COME BACK',0
1867,'PETE DRAKE','FOREVER',0
1868,'DRAMATICS','WHATCHA SEE IS WHATCHA GET',0
1869,'DRAMATICS','IN THE RAIN',0
1870,'RUSTY DRAPER','THE SHIFTING; WHISPERING SANDS',0
1871,'RUSTY DRAPER','ARE YOU SATISFIED',0
1872,'RUSTY DRAPER','IN THE MIDDLE OF THE HOUSE',0
1873,'RUSTY DRAPER','FREIGHT TRAIN',0
1874,'DREAMLOVERS','WHEN WE GET MARRIED',0
1875,'DREAM WEAVERS','IT*S ALMOST TOMORROW',0
1876,'DREAM WEAVERS','A LITTLE LOVE CAN GO A LONG; LONG WAY',0
1877,'DRIFTERS','THERE GOES MY BABY',0
1878,'DRIFTERS','DANCE WITH ME',0
1879,'DRIFTERS WITH CLIFF RICHARD','LIVING DOLL',0
1880,'DRIFTERS','(IF YOU CRY) TRUE LOVE; TRUE LOVE',0
1881,'DRIFTERS','DANCE WITH ME',0
1882,'DRIFTERS','THIS MAGIC MOMENT',0
1883,'DRIFTERS','SAVE THE LAST DANCE FOR ME',1
1884,'DRIFTERS','I COUNT THE TEARS',0
1885,'DRIFTERS','SOME KIND OF WONDERFUL',0
1886,'DRIFTERS','PLEASE STAY',0
1887,'DRIFTERS','SWEETS FOR MY SWEET',0
1888,'DRIFTERS','WHEN MY LITTLE GIRL IS SMILING',0
1889,'DRIFTERS','UP ON THE ROOF',0
1890,'DRIFTERS','ON BROADWAY',0
1891,'DRIFTERS','I*LL TAKE YOU HOME',0
1892,'DRIFTERS','UNDER THE BOARDWALK',0
1893,'DRIFTERS','I*VE GOT SAND IN MY SHOES',0
1894,'DRIFTERS','SATURDAY NIGHT AT THE MOVIES',0
1895,'ROY DRUSKY','THREE HEARTS IN A TANGLE',0
1896,'DUALS','STICK SHIFT',0
1897,'DUBS','COULD THIS BE MAGIC',0
1898,'DAVE DUDLEY','SIX DAYS ON THE ROAD',0
1899,'PATTY DUKE','DON*T JUST STAND THERE',0
1900,'PATTY DUKE','SAY SOMETHING FUNNY',0
1901,'DAVID DUNDAS','JEANS ON',0
1902,'ROBBIE DUPREE','STEAL AWAY',0
1903,'DUPREES','YOU BELONG TO ME',0
1904,'DUPREES','MY OWN TRUE LOVE',0
1905,'DUPREES','WHY DON*T YOU BELIEVE ME',0
1906,'DUPREES','HAVE YOU HEARD',0
1907,'DYKE AND THE BLAZERS','WE GOT MORE SOUL',0
1908,'DYKE AND THE BLAZERS','LET A WOMAN BE A WOMAN - LET A MAN BE A MAN',0
1909,'BOB DYLAN','SUBTERRANEAN HOMESICK BLUES',0
1910,'BOB DYLAN','LIKE A ROLLING STONE',0
1911,'BOB DYLAN','POSITIVELY 4TH STREET',0
1912,'BOB DYLAN','RAINY DAY WOMEN NOS. 12 AND 35',0
1913,'BOB DYLAN','I WANT YOU',0
1914,'BOB DYLAN','JUST LIKE A WOMAN',0
1915,'BOB DYLAN','LAY LADY LAY',0
1916,'BOB DYLAN','GEORGE JACKSON',0
1917,'BOB DYLAN','KNOCKIN* ON HEAVEN*S DOOR',0
1918,'BOB DYLAN','TANGLED UP IN BLUE',0
1919,'BOB DYLAN','HURRICANE',0
1920,'BOB DYLAN','GOTTA SERVE SOMEBODY',0
1921,'RONNIE DYSON','WHY CAN*T I TOUCH YOU',0
1922,'RONNIE DYSON','ONE MAN BAND (PLAYS ALL ALONE)',0
1923,'EAGLES','TAKE IT EASY',0
1924,'EAGLES','WITCHY WOMAN',0
1925,'EAGLES','PEACEFUL EASY FEELING',0
1926,'EAGLES','ALREADY GONE',0
1927,'EAGLES','BEST OF MY LOVE',1
1928,'EAGLES','ONE OF THESE NIGHTS',1
1929,'EAGLES','LYIN* EYES',0
1930,'EAGLES','TAKE IT TO THE LIMIT',0
1931,'EAGLES','NEW KID IN TOWN',1
1932,'EAGLES','HOTEL CALIFORNIA',1
1933,'EAGLES','LIFE IN THE FAST LANE',0
1934,'EAGLES','PLEASE COME HOME FOR CHRISTMAS',0
1935,'EAGLES','HEARTACHE TONIGHT',1
1936,'EAGLES','THE LONG RUN',0
1937,'EAGLES','I CAN*T TELL YOU WHY',0
1938,'EARL-JEAN','I*M INTO SOMETHIN* GOOD',0
1939,'EARLS','REMEMBER THEN',0
1940,'EARTH; WIND; AND FIRE','MIGHTY MIGHTY',0
1941,'EARTH; WIND; AND FIRE','DEVOTION',0
1942,'EARTH; WIND; AND FIRE','SHINING STAR',1
1943,'EARTH; WIND; AND FIRE','SING A SONG',0
1944,'EARTH; WIND; AND FIRE','THAT*S THE WAY OF THE WORLD',0
1945,'EARTH; WIND; AND FIRE','CAN*T HIDE LOVE',0
1946,'EARTH; WIND; AND FIRE','GETAWAY',0
1947,'EARTH; WIND; AND FIRE','SATURDAY NITE',0
1948,'EARTH; WIND; AND FIRE','SERPENTINE FIRE',0
1949,'EARTH; WIND; AND FIRE','FANTASY',0
1950,'EARTH; WIND; AND FIRE','GOT TO GET YOU INTO MY LIFE',0
1951,'EARTH; WIND; AND FIRE','SEPTEMBER',0
1952,'EARTH; WIND; FIRE / EMOTIONS','BOOGIE WONDERLAND',0
1953,'EARTH; WIND; AND FIRE','AFTER THE LOVE HAS GONE',0
1954,'EASYBEATS','FRIDAY ON MY MIND',0
1955,'ECHOES','BABY BLUE',0
1956,'DUANE EDDY','REBEL-*ROUSER',0
1957,'DUANE EDDY','RAMROD',0
1958,'DUANE EDDY','CANNONBALL',0
1959,'DUANE EDDY','THE LONELY ONE',0
1960,'DUANE EDDY','YEP',0
1961,'DUANE EDDY','FORTY MILES OF BAD ROAD',0
1962,'DUANE EDDY','SOME KIND-A EARTHQUAKE',0
1963,'DUANE EDDY','BONNIE CAME BACK',0
1964,'DUANE EDDY','BECAUSE THEY*RE YOUNG',0
1965,'DUANE EDDY','PETER GUNN',0
1966,'DUANE EDDY','PEPE',0
1967,'DUANE EDDY','THEME FROM *DIXIE*',0
1968,'DUANE EDDY','THE BALLAD OF PALADIN',0
1969,'DUANE EDDY','(DANCE WITH THE) GUITAR MAN',0
1970,'DUANE EDDY','BOSS GUITAR',0
1971,'EDISON LIGHTHOUSE','LOVE GROWS (WHERE MY ROSEMARY GOES)',0
1972,'DAVE EDMUNDS','I HEAR YOU KNOCKING',0
1973,'EDSELS','RAMA LAMA DING DONG',0
1974,'EDWARD BEAR','LAST SONG',0
1975,'EDWARD BEAR','CLOSE YOUR EYES',0
1976,'BOBBY EDWARDS','YOU*RE THE REASON',0
1977,'JONATHAN EDWARDS','SUNSHINE',0
1978,'TOMMY EDWARDS','IT*S ALL IN THE GAME',1
1979,'TOMMY EDWARDS','LOVE IS ALL WE NEED',0
